kind,etag,content_details_video_id,content_details_video_published_at,response_kind,response_etag,items_kind,items_etag,id,published_at,channel_id,title,description,thumbnails_default_url,thumbnails_default_width,thumbnails_default_height,thumbnails_medium_url,thumbnails_medium_width,thumbnails_medium_height,thumbnails_high_url,thumbnails_high_width,thumbnails_high_height,thumbnails_standard_url,thumbnails_standard_width,thumbnails_standard_height,thumbnails_maxres_url,thumbnails_maxres_width,thumbnails_maxres_height,channel_title,category_id,live_broadcast_content,localized_title,localized_description,status_upload_status,status_privacy_status,status_license,status_embeddable,status_public_stats_viewable,status_made_for_kids,statistics_view_count,statistics_like_count,statistics_dislike_count,statistics_favorite_count,statistics_comment_count,page_info_total_results,page_info_results_per_page,default_audio_language,default_language
youtube#playlistItem,_Y1OBMjbIUQl2JIKxaYiEsqGl0w,8QLrfElIxqU,2021-04-08T04:30:00Z,youtube#videoListResponse,XgL4tlJ8Rs4DkEhzcu97BO_zk14,youtube#video,Y2FE-AEderLyQE5s1rptw4JGCk0,8QLrfElIxqU,2021-04-08T04:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 08.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Hans Küng: Wilhelm Tell im Vatikan.
Corona-Arroganz.
Übersterblichkeit.
Europa hinkt den USA und China hinterher, kein Wunder.
Gratulation, Gerhard Schröder.
Rassismus-Hysterie in den USA ergreift den Sport.
Trio Eugster, Meilenstein der guten Laune.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/8QLrfElIxqU/default.jpg,120,90,https://i.ytimg.com/vi/8QLrfElIxqU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8QLrfElIxqU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8QLrfElIxqU/sddefault.jpg,640,480,https://i.ytimg.com/vi/8QLrfElIxqU/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 08.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Hans Küng: Wilhelm Tell im Vatikan.
Corona-Arroganz.
Übersterblichkeit.
Europa hinkt den USA und China hinterher, kein Wunder.
Gratulation, Gerhard Schröder.
Rassismus-Hysterie in den USA ergreift den Sport.
Trio Eugster, Meilenstein der guten Laune.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,18790,1121,33,0,342,1,1,"",""
youtube#playlistItem,d1KpXFVTsJ_akpEFLe5E8hehzD0,NtYT-HAI2xc,2021-04-07T04:30:05Z,youtube#videoListResponse,nIX4oOMCj9UHGGn6Ku7hoQCLjiU,youtube#video,2IkMwJNglhp7Y4BNVHkUnMlEXMs,NtYT-HAI2xc,2021-04-07T04:30:05Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 07.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die Schweiz ist kein rassistisches Land. 
Corona: in der Endlosschlaufe.
Boris Johnson öffnet. 
Trump wird ausradiert.
USA: der neue Imperialismus.,
Bundesräte zu Hause bleiben.  
Dieter Bohlen und die Wahrheit.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/NtYT-HAI2xc/default.jpg,120,90,https://i.ytimg.com/vi/NtYT-HAI2xc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NtYT-HAI2xc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NtYT-HAI2xc/sddefault.jpg,640,480,https://i.ytimg.com/vi/NtYT-HAI2xc/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 07.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die Schweiz ist kein rassistisches Land. 
Corona: in der Endlosschlaufe.
Boris Johnson öffnet. 
Trump wird ausradiert.
USA: der neue Imperialismus.,
Bundesräte zu Hause bleiben.  
Dieter Bohlen und die Wahrheit.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,22726,1271,32,0,516,1,1,"",""
youtube#playlistItem,iOgg_EGniR6slhyOWpfepitX6K0,f4vl16JjjOQ,2021-04-06T04:30:06Z,youtube#videoListResponse,YkPKvNoXn3NrhPHCmiFJ32nUcBw,youtube#video,gxND3TMI0rU1q0IDitODHvnVq7Q,f4vl16JjjOQ,2021-04-06T04:30:06Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 06.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die neuen Pseudo Propheten der Politik.
Warum Klimapolitik Humbug ist. 
Guy Parmelin will nach Brüssel.
Landsturm für das Rahmenabkommen.
Bidens Weltstaat für hohe Steuern.
Schweizer Energieengpass.
Jugendliche Ausländer terrorisieren St. Gallen. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/f4vl16JjjOQ/default.jpg,120,90,https://i.ytimg.com/vi/f4vl16JjjOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/f4vl16JjjOQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/f4vl16JjjOQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/f4vl16JjjOQ/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 06.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die neuen Pseudo Propheten der Politik.
Warum Klimapolitik Humbug ist. 
Guy Parmelin will nach Brüssel.
Landsturm für das Rahmenabkommen.
Bidens Weltstaat für hohe Steuern.
Schweizer Energieengpass.
Jugendliche Ausländer terrorisieren St. Gallen. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,26820,2164,48,0,517,1,1,"",""
youtube#playlistItem,zn_wbNkEglUqxkvd1I0xCkDf2mw,nWoCwyRLNOQ,2021-04-01T04:30:04Z,youtube#videoListResponse,fYA_FdZR4ijglu1iD026qBeah9Y,youtube#video,YAY2_1wMBO_brIyUK7VY2dVNya0,nWoCwyRLNOQ,2021-04-01T04:30:04Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 01.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Garantiert keine Aprilscherze! Alles stimmt!
Levrat: Wie korrupt ist die Schweiz?
Frauen an der Macht.
CS, eine satirische Ballade. 
EU lobt Kernenergie.
Merkel, zum Letzten.
SP-Grünschnäbel, Sandro Brotz.
Ostern ist das Gegenteil des Lockdowns.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/nWoCwyRLNOQ/default.jpg,120,90,https://i.ytimg.com/vi/nWoCwyRLNOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nWoCwyRLNOQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nWoCwyRLNOQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/nWoCwyRLNOQ/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 01.04.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Garantiert keine Aprilscherze! Alles stimmt!
Levrat: Wie korrupt ist die Schweiz?
Frauen an der Macht.
CS, eine satirische Ballade. 
EU lobt Kernenergie.
Merkel, zum Letzten.
SP-Grünschnäbel, Sandro Brotz.
Ostern ist das Gegenteil des Lockdowns.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,24277,1693,52,0,466,1,1,"",""
youtube#playlistItem,sA16a4RvxksCPAwKfIjESVcohW0,a4794d5ZmFw,2021-03-31T04:30:00Z,youtube#videoListResponse,fdckHTHP9Y8_wiolQdzXp2XRxC0,youtube#video,7mSTP6-REW0H5WrrOd_rjB8O_bc,a4794d5ZmFw,2021-03-31T04:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 31.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Lifestyle-Phänomen Grünliberale. Schweiz und Gott. Wirklich?

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/a4794d5ZmFw/default.jpg,120,90,https://i.ytimg.com/vi/a4794d5ZmFw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a4794d5ZmFw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/a4794d5ZmFw/sddefault.jpg,640,480,https://i.ytimg.com/vi/a4794d5ZmFw/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 31.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Lifestyle-Phänomen Grünliberale. Schweiz und Gott. Wirklich?

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,21755,1512,41,0,439,1,1,"",""
youtube#playlistItem,UEdyNTkky4nFUy3s5Ek7nSbaBeA,N8F1nqgRcxw,2021-03-30T04:32:05Z,youtube#videoListResponse,nqCDGvr5ykl9yh5pgUXQVKKMBUA,youtube#video,WP6DS_1Q4dqoaaH4UuS4JihguIU,N8F1nqgRcxw,2021-03-30T04:32:05Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 30.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Credit Suisse verspekuliert sich in den USA.
Die seltsame Welt des Bundesamts für Gesundheit.
Der Streit zwischen Berset und Lonza.
Joe Bidens geschickter Schachzug.
Nietzsche und die Klimareligion.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/N8F1nqgRcxw/default.jpg,120,90,https://i.ytimg.com/vi/N8F1nqgRcxw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/N8F1nqgRcxw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/N8F1nqgRcxw/sddefault.jpg,640,480,https://i.ytimg.com/vi/N8F1nqgRcxw/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 30.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Credit Suisse verspekuliert sich in den USA.
Die seltsame Welt des Bundesamts für Gesundheit.
Der Streit zwischen Berset und Lonza.
Joe Bidens geschickter Schachzug.
Nietzsche und die Klimareligion.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,20445,1380,67,0,475,1,1,"",""
youtube#playlistItem,Wgsf8vGY6PDEnvqF8Wgk1TaQtOQ,TpHHtVw12_I,2021-03-29T05:09:33Z,youtube#videoListResponse,XVRqHkK5nS_eMM1cxiH8jpebkoI,youtube#video,cvn3uF7vx-cyXSIuMK3HSWXaaBQ,TpHHtVw12_I,2021-03-29T05:09:33Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 29.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Ostern. Grossbritannien verschärft Asylpolitik. Moutier verlässt Bern. Schreckensherrschaft in Myanmar. Maudet scheitert. CVP verliert im Wallis historisch. Salomonische SVP. EU als Staat? Untertanengeist bei den Medien. Baehnys Angriff. Dieter Bohlen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/TpHHtVw12_I/default.jpg,120,90,https://i.ytimg.com/vi/TpHHtVw12_I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TpHHtVw12_I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TpHHtVw12_I/sddefault.jpg,640,480,https://i.ytimg.com/vi/TpHHtVw12_I/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 29.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Ostern. Grossbritannien verschärft Asylpolitik. Moutier verlässt Bern. Schreckensherrschaft in Myanmar. Maudet scheitert. CVP verliert im Wallis historisch. Salomonische SVP. EU als Staat? Untertanengeist bei den Medien. Baehnys Angriff. Dieter Bohlen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,22717,1478,36,0,462,1,1,"",""
youtube#playlistItem,zKHR2SN0aLPmqNQFD9LNTGWjqOU,_195aaaA920,2021-03-26T05:30:03Z,youtube#videoListResponse,fUrRwC6EV335MZlJmQuA0IEI7HQ,youtube#video,bhnuiljBpTz-raXXAvD3dLji-_E,_195aaaA920,2021-03-26T05:30:03Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 26.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Gute Wirtschaftsnachrichten. 
Long Covid, eingebildet. 
Schweizer Impf-Zahlensalat.
Tot, toter, Rahmenabkommen? 
Merkelversteher Köppel. 
Weitere Lehren aus Star Trek! 
SP Zürich, extrem. 
EU-Exportsperren. 
Bidens Auftritt. 
Wort zum Sonntag: Traditionen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/_195aaaA920/default.jpg,120,90,https://i.ytimg.com/vi/_195aaaA920/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_195aaaA920/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_195aaaA920/sddefault.jpg,640,480,https://i.ytimg.com/vi/_195aaaA920/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 26.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Gute Wirtschaftsnachrichten. 
Long Covid, eingebildet. 
Schweizer Impf-Zahlensalat.
Tot, toter, Rahmenabkommen? 
Merkelversteher Köppel. 
Weitere Lehren aus Star Trek! 
SP Zürich, extrem. 
EU-Exportsperren. 
Bidens Auftritt. 
Wort zum Sonntag: Traditionen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,23766,1594,88,0,570,1,1,"",""
youtube#playlistItem,De6MdO9GB3giRWYWhgAPQFsfucg,EPnXH3Q8SdE,2021-03-25T05:33:57Z,youtube#videoListResponse,X9MU97M98YDFXf7QanOFKYpX3W4,youtube#video,qzbHqnaSEeFDgQpitI4Uxu3gi0c,EPnXH3Q8SdE,2021-03-25T05:33:57Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 25.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Merkels Fallrückzieher.
Star Trek und „Diversity“.
Infantino säubert die Fifa.
Impfpass-Debakel.
China-Knatsch.
Covid-Gesetz, CO2-Vorlage, Pestizide und Trinkwasser: Wie man abstimmen muss am 13. Juni, dem wichtigsten Polit-Termin. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/EPnXH3Q8SdE/default.jpg,120,90,https://i.ytimg.com/vi/EPnXH3Q8SdE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EPnXH3Q8SdE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EPnXH3Q8SdE/sddefault.jpg,640,480,https://i.ytimg.com/vi/EPnXH3Q8SdE/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 25.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Merkels Fallrückzieher.
Star Trek und „Diversity“.
Infantino säubert die Fifa.
Impfpass-Debakel.
China-Knatsch.
Covid-Gesetz, CO2-Vorlage, Pestizide und Trinkwasser: Wie man abstimmen muss am 13. Juni, dem wichtigsten Polit-Termin. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,23251,1482,267,0,708,1,1,"",""
youtube#playlistItem,1nGQWlTHAJz9hop1RB5YG8jQBv4,7wBWPmrrAm8,2021-03-24T05:30:00Z,youtube#videoListResponse,7NRs51-dyqOVVWwgzYhktwS5DbU,youtube#video,GClJmd0ihcyYPEW4x6G_2GXvFuM,7wBWPmrrAm8,2021-03-24T05:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 24.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Deutschland verschärft.
Vorteile der Schweiz.
Impf-Inkompetenz. 
Die Überheblichkeit des Staatsfernsehens.
Demokratie heisst, alle dürfen mitreden.
Frauen werden nicht benachteiligt.
Märchen Lohndiskriminierung.
Feuerkopf Heiko Vogel. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/7wBWPmrrAm8/default.jpg,120,90,https://i.ytimg.com/vi/7wBWPmrrAm8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7wBWPmrrAm8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7wBWPmrrAm8/sddefault.jpg,640,480,https://i.ytimg.com/vi/7wBWPmrrAm8/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 24.03.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Deutschland verschärft.
Vorteile der Schweiz.
Impf-Inkompetenz. 
Die Überheblichkeit des Staatsfernsehens.
Demokratie heisst, alle dürfen mitreden.
Frauen werden nicht benachteiligt.
Märchen Lohndiskriminierung.
Feuerkopf Heiko Vogel. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,27571,2171,40,0,487,1,1,"",""
